Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,storage_type,Second_Price,Inches,ScreenResolution,Cpu,Gpu,Memory,storage_capacity,log_price,GHz
HP,Notebook,4,1.91,244.9,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,ssd,26053.3872,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,AMD Radeon R5,256GB SSD,256,5.500849963958122,3
Lenovo,Netbook,4,1.59,276.96,0,1,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,ssd,29463.84,11.6,IPS Panel 1366x768,Intel Celeron Quad Core N3450 1.1GHz,Intel HD Graphics 500,128GB SSD,128,5.623873091427899,1.1
Dell,Notebook,4,1.8,154.76,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,hdd,16463.52,15.6,1366x768,Intel Celeron Dual Core N3060 1.60GHz,Intel HD Graphics 400,500GB HDD,500,5.041875529832312,1.6
Acer,Notebook,8,2.4,423.7,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others,hdd,45074.88,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,1TB HDD,1000,6.049025657632513,2.8
HP,Gaming,8,3.35,596.49,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,both,63456.479999999996,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,128GB SSD +  1TB HDD,1128,6.3910624769380995,2.8
Lenovo,Notebook,4,1.85,202.09,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Others,ssd,21498.48,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,128GB SSD,128,5.3087131427301575,2
Asus,Gaming,8,2.3,828.88,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,88178.4,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,128GB SSD +  1TB HDD,1128,6.720075391943496,2.8
Lenovo,Notebook,8,1.5,550.41,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,ssd,58554.72,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,256GB SSD,256,6.310663455058738,2.5
Asus,Ultrabook,16,1.1,875.91,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,ssd,93181.392,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,6.775263345932276,2.7
Lenovo,Ultrabook,8,1.13,1142.9,0,1,209.80068286498081,Intel Core i7,0,512,Intel,Windows,ssd,121584.95999999999,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,7.041324170903552,2.7
Lenovo,Notebook,4,1.5,274.96,0,1,165.6321180513006,Intel Core i3,0,128,Intel,Windows,ssd,29250.719999999998,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,128GB SSD,128,5.616625632541578,2.4
Dell,Workstation,8,2.23,685.64,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,hdd,72940.31999999999,15.6,Full HD 1920x1080,Intel Core i5 6440HQ 2.6GHz,AMD FirePro W5130M,500GB HDD,500,6.530352708638857,2.6
Dell,Workstation,8,2,1069.28,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,113752.8,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,Nvidia Quadro M1200,256GB SSD,256,6.97474080376276,2.7
Lenovo,2 in 1 Convertible,16,1.42,1256.59,1,0,209.80068286498081,Intel Core i7,0,512,Intel,Windows,ssd,133679.52,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,7.136156981955326,2.7
Asus,Gaming,8,3,520.36,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,hdd,55357.92,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,1TB HDD,1000,6.2545208797333585,2.8
Asus,Gaming,16,3,796.82,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,84768.48,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,256GB SSD +  1TB HDD,1256,6.680628806356985,2.8
Acer,Notebook,12,2.2,347.57,0,1,100.45466986113652,Intel Core i5,1000,0,Nvidia,Windows,hdd,36975.7872,15.6,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,Nvidia GeForce MX130,1TB HDD,1000,5.850966083567687,1.6
MSI,Gaming,8,2.7,675.62,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,ssd,71874.72,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,256GB SSD,256,6.515630787811046,2.8
Dell,Notebook,8,2.33,390.08,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others,ssd,41498.1936,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M445,256GB SSD,256,5.966351846292906,2.7
HP,Ultrabook,4,1.91,249.92,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,ssd,26586.719999999998,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,AMD Radeon 520,256GB SSD,256,5.521140866651321,3
Lenovo,Notebook,8,2.1,615.8,0,1,141.21199808219862,Intel Core i7,0,256,AMD,Windows,ssd,65510.9568,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,AMD Radeon RX 550,256GB SSD,256,6.4229222354904,1.8
Lenovo,Notebook,8,1.9,469.78,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,49976.64,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.15226450001169,2.5
Dell,Workstation,8,1.78,1358.26,1,0,282.42399616439724,Intel Core i7,0,256,Nvidia,Windows,ssd,144495.36,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,256GB SSD,256,7.213959747819402,2.8
Lenovo,Ultrabook,16,1.13,1314.68,0,1,209.80068286498081,Intel Core i7,0,1000,Intel,Windows,ssd,139860,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,1TB SSD,1000,7.181348568990816,2.7
Lenovo,Notebook,4,2.2,153.25,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows,hdd,16303.68,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,1TB HDD,1000,5.032070574816321,1.1
Asus,Gaming,16,2.9,765.77,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,81465.12,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,256GB SSD +  1TB HDD,1256,6.640881863556597,2.8
Lenovo,Notebook,8,2.1,573.2,0,1,141.21199808219862,Intel Core i5,1000,256,AMD,Windows,both,60978.96,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,AMD Radeon RX 550,256GB SSD +  1TB HDD,1256,6.351234695954017,1.6
Acer,Notebook,8,2.5,440.23,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others,ssd,46833.119999999995,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,256GB SSD,256,6.087297317610726,2.8
MSI,Gaming,16,2.8,1126.37,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,119826.72,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,256GB SSD +  1TB HDD,1256,7.026755351526372,2.8
Asus,Ultrabook,8,1.1,938.06,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,ssd,99793.44,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,6.843813912845356,2.7
Toshiba,Ultrabook,16,1.2,874.95,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,ssd,93080.16,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,512GB SSD,512,6.774166741867757,2.5
Dell,Ultrabook,8,1.36,841.4,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,ssd,89510.4,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,Intel HD Graphics,512GB SSD,512,6.7350671711564205,2.8
Lenovo,Notebook,4,2.2,204.84,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows,hdd,21791.52,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,500GB HDD,500,5.32222918659435,2
Lenovo,Workstation,8,2.67,964.1,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,ssd,102564,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,512GB SSD,512,6.871195023670334,2.8
Lenovo,Ultrabook,8,1.7,973.12,0,1,209.80068286498081,Intel Core i7,0,512,Nvidia,Windows,ssd,103523.04,14,IPS Panel Full HD 2560x1440,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GT 940MX,512GB SSD,512,6.880507404489,2.8
HP,Notebook,4,2.1,234.89,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows,hdd,24988.32,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,AMD Radeon 520,1TB HDD,1000,5.459117319451744,2
Acer,2 in 1 Convertible,8,1.6,395.16,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,ssd,42038.4528,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,256GB SSD,256,5.979290746176273,2.5
Asus,2 in 1 Convertible,8,1.27,464.77,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,49443.84,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.14154265956481,2.5
Dell,Notebook,4,2.3,299.95,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Others,ssd,31909.391999999996,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,AMD Radeon R5 M430,256GB SSD,256,5.703615794099102,2.5
Dell,Notebook,4,1.65,345.07,0,0,117.82653006268644,Intel Core i3,0,128,Intel,Windows,ssd,36709.92,13.3,1366x768,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,128GB SSD,128,5.8437472950009575,2
HP,Ultrabook,8,1.43,751.25,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,ssd,79920,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,256GB SSD,256,6.621738485849417,2.5
Dell,Notebook,8,2.14,270.42,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows,hdd,28768.536,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,1TB HDD,1000,5.599976305930612,2.5
Lenovo,Ultrabook,8,1.75,608.7,0,1,157.3505121487356,Intel Core i7,0,256,AMD,Windows,ssd,64755.44640000001,14,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,AMD Radeon RX 550,256GB SSD,256,6.411325535499879,1.8
Lenovo,2 in 1 Convertible,16,2,951.08,1,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,ssd,101178.72,15.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,512GB SSD,512,6.857598180984202,2.8
HP,Notebook,8,2.31,714.69,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,ssd,76030.56,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,Intel HD Graphics 630,256GB SSD,256,6.571848882243339,2.9
Asus,Notebook,8,2.3,299,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Others,hdd,31808.16,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,Nvidia GeForce 940MX,1TB HDD,1000,5.700443573390687,2.4
Dell,Gaming,16,4.42,1401.83,0,1,169.78089942830815,Intel Core i7,1000,256,Nvidia,Windows,both,149130.72,17.3,IPS Panel 2560x1440,Intel Core i7 7820HK 2.9GHz,Nvidia GeForce GTX 1070,256GB SSD +  1TB HDD,1256,7.24553380489301,2.9
Dell,Gaming,8,2.62,580.46,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,61751.52,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,128GB SSD +  1TB HDD,1128,6.363820892648393,2.8
Dell,Notebook,8,2.02,572.15,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows,both,60867.072,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,256GB SSD +  2TB HDD,2256,6.349401194763724,1.8
Dell,Ultrabook,8,1.6,550.41,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Others,ssd,58554.72,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,256GB SSD,256,6.310663455058738,2.8
HP,Gaming,12,3.35,1001.16,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,106506.72,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,256GB SSD +  1TB HDD,1256,6.908914606701983,2.8
Mediacom,2 in 1 Convertible,4,1.16,149.75,1,1,189.90579052433608,Other Intel Processor,0,32,Intel,Windows,ssd,15930.72,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,Intel HD Graphics 500,32GB SSD,32,5.0089672369955585,1.1
Lenovo,Notebook,8,1.4,505.84,0,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,ssd,53812.799999999996,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,256GB SSD,256,6.226220413750358,2.7
Lenovo,Notebook,4,1.7,300,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows,ssd,31914.719999999998,14,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,Intel HD Graphics 620,128GB SSD,128,5.703782474656201,2.7
Lenovo,Workstation,16,2.3,1224.53,0,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,ssd,130269.59999999999,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,Nvidia GeForce 940MX,512GB SSD,512,7.1103123758879425,2.8
Lenovo,Notebook,16,2.5,1226.54,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,ssd,130482.72,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,Nvidia Quadro M2200M,512GB SSD,512,7.111952476293531,2.9
Asus,Gaming,8,3.2,848.91,0,0,127.33567457123112,AMD Processor,1000,256,AMD,Windows,both,90309.59999999999,17.3,Full HD 1920x1080,AMD Ryzen 1600 3.2GHz,AMD Radeon RX 580,256GB SSD +  1TB HDD,1256,6.743953173625063,3.2
HP,Notebook,4,2.1,173.79,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,hdd,18488.16,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,500GB HDD,500,5.157847673776643,1.6
Google,Ultrabook,16,1.1,1101.33,1,0,234.50740003017813,Intel Core i7,0,512,Intel,Others,ssd,117162.72,12.3,Touchscreen 2400x1600,Intel Core i7 7Y75 1.3GHz,Intel HD Graphics 615,512GB SSD,512,7.004273819333796,1.3
Lenovo,Ultrabook,24,1.32,1192.98,0,0,209.80068286498081,Intel Core i7,0,512,Intel,Windows,ssd,126912.95999999999,14,2560x1440,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,7.084209657498045,2.7
Asus,Notebook,4,2,279.97,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Others,ssd,29783.52,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,5.634682454571901,2.5
Lenovo,Notebook,8,2.8,259.93,0,0,106.11306214269258,AMD Processor,1000,0,AMD,Windows,hdd,27652.32,17.3,1600x900,AMD A6-Series 9220 2.5GHz,AMD Radeon R4,1TB HDD,1000,5.560412363997187,2.5
Dell,Notebook,4,2.2,375.12,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,ssd,39906.72,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,256GB SSD,256,5.927245974781331,1.6
Lenovo,Ultrabook,8,1.36,715.69,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows,ssd,76137.12,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.573247112312161,2.5
Lenovo,Notebook,4,2.2,174.79,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows,ssd,18594.719999999998,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 505,128GB SSD,128,5.163585253346995,1.1
HP,Gaming,8,2.2,550.41,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,58554.72,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,128GB SSD +  1TB HDD,1128,6.310663455058738,2.8
Dell,Notebook,8,1.64,590.48,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,ssd,62817.119999999995,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,Nvidia GeForce 930MX,256GB SSD,256,6.380935765461797,2.8
Acer,Notebook,4,2.4,221.27,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others,hdd,23539.104,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,500GB HDD,500,5.39938367528284,2.5
Dell,Workstation,8,2.23,998.16,0,0,141.21199808219862,Other Intel Processor,1000,0,Nvidia,Windows,hdd,106187.04,15.6,Full HD 1920x1080,Intel Xeon E3-1505M V6 3GHz,Nvidia Quadro M620,64GB Flash Storage +  1TB HDD,1000,6.905913584102766,3
MSI,Gaming,8,2.2,514.73,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,ssd,54757.987199999996,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,256GB SSD,256,6.243642491340539,2.5
Microsoft,Ultrabook,16,1.25,1296.65,1,0,200.84255993695703,Intel Core i7,0,512,Intel,Windows,ssd,137941.91999999998,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,Intel Iris Plus Graphics 640,512GB SSD,512,7.1675392943913385,2.5
HP,Notebook,8,1.91,294.99,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows,ssd,31381.92,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,128GB SSD,128,5.686941457460175,2.5
Dell,Workstation,16,2.17,989.14,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,105228,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,Nvidia Quadro M620,256GB SSD,256,6.89683587873286,2.7
HP,Workstation,8,2.31,768.28,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,ssd,81731.52,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,Intel HD Graphics 620,512GB SSD,512,6.644154250036651,2.9
Lenovo,Notebook,8,1.65,673.62,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,71661.59999999999,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.512666153698743,2.5
Dell,Notebook,8,2.36,490.31,0,0,141.21199808219862,Intel Core i7,1000,128,AMD,Windows,both,52161.119999999995,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,128GB SSD +  1TB HDD,1128,6.1950378441253156,1.8
Dell,2 in 1 Convertible,4,1.47,239.9,1,0,135.0942111925629,Other Intel Processor,500,0,Intel,Windows,hdd,25521.12,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 1.6GHz,Intel HD Graphics 405,500GB HDD,500,5.480222169845649,1.6
Dell,Notebook,8,4.42,1024.7,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,hdd,109010.87999999999,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,Nvidia GeForce GTX 1060,1TB HDD,1000,6.932155165805672,2.7
Microsoft,Ultrabook,4,1.252,495.32,1,0,200.84255993695703,Other Intel Processor,0,128,Intel,Windows,ssd,52693.92,13.5,Touchscreen 2256x1504,Intel Core M m3-7Y30 2.2GHz,Intel HD Graphics 615,128GB SSD,128,6.2052040183468975,2.2
Microsoft,Ultrabook,8,1.25,901,1,0,200.84255993695703,Intel Core i7,0,256,Intel,Windows,ssd,95850.72,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,Intel Iris Plus Graphics 640,256GB SSD,256,6.803505257608338,2.5
HP,Notebook,8,2.5,320.48,0,0,106.11306214269258,Intel Core i3,0,256,Intel,Windows,ssd,34093.871999999996,17.3,1600x900,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,256GB SSD,256,5.769819871917508,2
Acer,Notebook,4,2.23,272.45,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,hdd,28984.32,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,Nvidia GeForce 940MX,1TB HDD,1000,5.6074551110291075,2
Acer,Netbook,4,1.4,217.86,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,ssd,23176.8,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Intel HD Graphics 400,128GB SSD,128,5.3838526546543,1.6
Asus,Notebook,8,2.37,375.12,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,hdd,39906.72,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,1TB HDD,1000,5.927245974781331,2.5
Lenovo,Notebook,8,1.5,400.16,0,1,157.3505121487356,Intel Core i7,0,512,AMD,Others,ssd,42570.72,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M460,512GB SSD,512,5.991864467129309,2.7
Lenovo,Notebook,8,2.67,1046.74,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,111355.2,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,Nvidia Quadro M2200M,256GB SSD,256,6.953435851474111,2.9
Asus,Notebook,4,2,152.25,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,hdd,16197.119999999999,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,Intel HD Graphics 500,500GB HDD,500,5.025523906590006,1.1
Acer,Notebook,4,2.2,234.89,0,0,100.45466986113652,Intel Core i3,500,0,Nvidia,Windows,hdd,24988.32,15.6,1366x768,Intel Core i3 6006U 2GHz,Nvidia GeForce GTX 940MX,500GB HDD,500,5.459117319451744,2
Dell,Notebook,8,2.02,380.13,0,0,141.21199808219862,Intel Core i5,2000,0,AMD,Windows,hdd,40439.52,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,2TB HDD,2000,5.940513299478926,1.6
HP,Gaming,12,3.78,850.91,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows,hdd,90522.72,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,1TB HDD,1000,6.746306365048765,2.8
Lenovo,Ultrabook,12,1.4,930.55,0,1,209.80068286498081,Intel Core i7,0,256,Intel,Windows,ssd,98994.23999999999,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,256GB SSD,256,6.835775809189973,2.6
HP,2 in 1 Convertible,8,1.29,1001.16,1,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows,ssd,106506.72,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,512GB SSD,512,6.908914606701983,1.8
HP,Notebook,8,1.9,577.96,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,hdd,61485.119999999995,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,AMD FirePro W4190M ,500GB HDD,500,6.359504662125411,2.5
Google,Ultrabook,8,1.1,638.56,1,0,234.50740003017813,Intel Core i5,0,128,Intel,Others,ssd,67932,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,Intel HD Graphics 615,128GB SSD,128,6.459215641300424,1.2
Dell,Ultrabook,8,1.42,922.46,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,98133.768,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,256GB SSD,256,6.827044014540987,1.6
Asus,Notebook,12,2.06,650.58,0,1,282.42399616439724,Intel Core i7,1000,128,Intel,Windows,both,69210.72,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,Intel HD Graphics 530,128GB SSD +  1TB HDD,1128,6.477864272712146,2.6
Dell,Notebook,8,1.79,370.62,0,0,111.93520355955212,Intel Core i3,0,128,Intel,Windows,ssd,39427.2,14,1366x768,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,128GB SSD,128,5.915177278935863,2.3
Dell,Workstation,8,1.78,1206,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,128298.23999999999,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,256GB SSD,256,7.095064377287131,2.8
Lenovo,Notebook,8,1.7,683.13,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows,ssd,72673.92,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,180GB SSD,180,6.526685178208683,2.5
Dell,Notebook,8,2.2,338.06,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,hdd,35964,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,AMD Radeon 520,1TB HDD,1000,5.8232233945220315,1.6
Toshiba,Notebook,8,1.05,837.39,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,89084.16,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.730289911789355,2.5
Dell,Notebook,8,2.16,632.05,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,ssd,67239.36,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,Nvidia GeForce 940MX,512GB SSD,512,6.448968504941567,1.8
Dell,Notebook,4,2.18,293.79,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows,hdd,31254.048,15.6,1366x768,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,1TB HDD,1000,5.682865226400813,2.4
